# file...... output/IEEE_123_feeder_0_swing_node.csv
# date...... Tue Apr 17 15:18:40 2018
# user...... reim112
# host...... (null)
# target.... meter 284
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_current_A,measured_current_B,measured_current_C,measured_voltage_A,measured_voltage_B,measured_voltage_C,measured_power
2013-07-29 12:44:00 PST,+649.874-271.578j,-389.305-268.597j,-83.3728+569.487j,+2400.97-1.33283j,-1201.35-2079.06j,-1199.62+2080j,+3.87135e+006+1.64764e+006j
2013-07-29 12:45:00 PST,+667.928-278.576j,-386.325-267.104j,-86.1977+587.319j,+2400.95-1.37004j,-1201.35-2079.07j,-1199.58+2080j,+3.9485e+006+1.67548e+006j
2013-07-29 12:46:00 PST,+686.368-286.631j,-390.251-269.222j,-84.3752+576.55j,+2400.92-1.40774j,-1201.35-2079.06j,-1199.6+2080j,+3.97732e+006+1.69126e+006j
2013-07-29 12:47:00 PST,+681.22-284.418j,-381.507-262.689j,-85.9792+600.139j,+2400.93-1.39721j,-1201.34-2079.08j,-1199.55+2079.99j,+3.99185e+006+1.70058e+006j
2013-07-29 12:48:00 PST,+657.338-274.974j,-377.319-259.766j,-82.7289+581.674j,+2400.96-1.34805j,-1201.33-2079.09j,-1199.59+2079.99j,+3.88109e+006+1.65742e+006j
2013-07-29 12:49:00 PST,+657.801-275.231j,-381.046-262.962j,-81.7062+575.811j,+2400.96-1.34898j,-1201.34-2079.08j,-1199.6+2079.99j,+3.8799e+006+1.65705e+006j
2013-07-29 12:50:00 PST,+645.036-268.708j,-392.162-270.202j,-76.6326+539.96j,+2400.98-1.32319j,-1201.35-2079.05j,-1199.68+2079.99j,+3.79701e+006+1.62341e+006j
2013-07-29 12:51:00 PST,+634.175-262.508j,-378.19-259.052j,-74.9505+523.918j,+2400.99-1.30146j,-1201.33-2079.09j,-1199.72+2079.99j,+3.69558e+006+1.5772e+006j
2013-07-29 12:52:00 PST,+655.668-272.676j,-377.505-259.015j,-76.6887+528.521j,+2400.97-1.34515j,-1201.33-2079.09j,-1199.71+2079.99j,+3.75795e+006+1.60207e+006j
2013-07-29 12:53:00 PST,+664.198-275.71j,-378.644-259.668j,-80.1098+553.887j,+2400.96-1.36282j,-1201.33-2079.09j,-1199.65+2079.99j,+3.83802e+006+1.63419e+006j
2013-07-29 12:54:00 PST,+644.055-266.947j,-386.973-266.162j,-81.9617+568.843j,+2400.98-1.32162j,-1201.34-2079.07j,-1199.62+2079.99j,+3.84649e+006+1.63679e+006j
2013-07-29 12:55:00 PST,+654.408-272.885j,-389.119-270.287j,-84.772+589.028j,+2400.97-1.34232j,-1201.35-2079.06j,-1199.57+2079.99j,+3.92785e+006+1.66886e+006j
2013-07-29 12:56:00 PST,+663.025-276.544j,-391.185-272.066j,-86.1051+598.402j,+2400.95-1.35998j,-1201.36-2079.05j,-1199.55+2079.99j,+3.97582e+006+1.68823e+006j
2013-07-29 12:57:00 PST,+659.446-273.047j,-401.806-279.979j,-85.0774+592.051j,+2400.96-1.35329j,-1201.37-2079.03j,-1199.57+2079.99j,+3.98199e+006+1.68693e+006j
2013-07-29 12:58:00 PST,+663.701-275.359j,-393.463-271.828j,-82.2543+574.261j,+2400.96-1.36184j,-1201.35-2079.05j,-1199.61+2079.99j,+3.92485e+006+1.66948e+006j
2013-07-29 12:59:00 PST,+665.743-275.32j,-402.106-278.457j,-80.8375+562.217j,+2400.96-1.36633j,-1201.37-2079.03j,-1199.63+2079.99j,+3.92718e+006+1.6679e+006j
2013-07-29 13:00:00 PST,+638.738-264.554j,-393.139-271.974j,-80.6598+569.137j,+2400.99-1.31077j,-1201.35-2079.05j,-1199.62+2079.99j,+3.85226e+006+1.63995e+006j
2013-07-29 13:01:00 PST,+649.613-269.009j,-404.112-280.009j,-82.6345+570.111j,+2400.98-1.3331j,-1201.37-2079.02j,-1199.61+2079.99j,+3.91265e+006+1.66082e+006j
2013-07-29 13:02:00 PST,+656.921-272.963j,-399.68-275.829j,-83.6191+573.046j,+2400.96-1.3478j,-1201.36-2079.03j,-1199.61+2079.99j,+3.92347e+006+1.66757e+006j
2013-07-29 13:03:00 PST,+682.908-285.777j,-392.037-270.681j,-87.4064+593.586j,+2400.93-1.40045j,-1201.35-2079.05j,-1199.56+2080j,+4.01326e+006+1.70529e+006j
2013-07-29 13:04:00 PST,+683.792-284.372j,-390.625-269.115j,-84.5+574.195j,+2400.93-1.40285j,-1201.35-2079.06j,-1199.6+2080j,+3.96661e+006+1.68367e+006j
2013-07-29 13:05:00 PST,+692.776-288.064j,-388.652-267.325j,-87.0166+592.417j,+2400.92-1.42129j,-1201.35-2079.06j,-1199.56+2080j,+4.02301e+006+1.70716e+006j
2013-07-29 13:06:00 PST,+667.91-274.616j,-402.626-276.923j,-87.136+591.009j,+2400.96-1.3713j,-1201.36-2079.03j,-1199.57+2080j,+3.99725e+006+1.69052e+006j
2013-07-29 13:07:00 PST,+655.159-268.555j,-405.519-279.489j,-88.0042+582.936j,+2400.97-1.34539j,-1201.37-2079.02j,-1199.58+2080j,+3.9597e+006+1.66746e+006j
2013-07-29 13:08:00 PST,+651.59-265.21j,-405.378-280.151j,-88.2022+589.645j,+2400.98-1.33868j,-1201.37-2079.02j,-1199.57+2080j,+3.96653e+006+1.66598e+006j
2013-07-29 13:09:00 PST,+672.526-276.16j,-393.001-271.447j,-88.3921+589.193j,+2400.95-1.38089j,-1201.35-2079.05j,-1199.57+2080j,+3.98312e+006+1.67601e+006j
2013-07-29 13:10:00 PST,+656.206-268.767j,-384.608-263.746j,-86.5168+587.346j,+2400.97-1.34761j,-1201.34-2079.07j,-1199.58+2080j,+3.91175e+006+1.65181e+006j
2013-07-29 13:11:00 PST,+670.812-276.479j,-370.502-252.174j,-86.0748+593.766j,+2400.95-1.37704j,-1201.32-2079.11j,-1199.56+2079.99j,+3.91864e+006+1.66348e+006j
2013-07-29 13:12:00 PST,+671.441-279.185j,-381-259.556j,-85.6487+587.791j,+2400.95-1.37752j,-1201.33-2079.08j,-1199.57+2079.99j,+3.93517e+006+1.67665e+006j
2013-07-29 13:13:00 PST,+659.794-273.804j,-377.322-256.424j,-82.0603+570.867j,+2400.96-1.35381j,-1201.33-2079.09j,-1199.61+2079.99j,+3.85676e+006+1.64707e+006j
2013-07-29 13:14:00 PST,+660.792-274.212j,-373.613-254.603j,-84.3625+582.72j,+2400.96-1.35586j,-1201.32-2079.1j,-1199.59+2079.99j,+3.87833e+006+1.65194e+006j
2013-07-29 13:15:00 PST,+663.523-272.54j,-379.913-260.33j,-85.3946+585.292j,+2400.96-1.36238j,-1201.33-2079.08j,-1199.58+2079.99j,+3.91096e+006+1.65506e+006j
2013-07-29 13:16:00 PST,+682.554-280.954j,-371.857-253.023j,-86.4609+577.58j,+2400.94-1.40126j,-1201.32-2079.1j,-1199.6+2080j,+3.91703e+006+1.65579e+006j
2013-07-29 13:17:00 PST,+683.512-282.403j,-366.611-249.345j,-86.915+587.441j,+2400.93-1.40288j,-1201.31-2079.12j,-1199.57+2080j,+3.92643e+006+1.66365e+006j
2013-07-29 13:18:00 PST,+681.592-280.191j,-370.139-251.069j,-88.3067+588.902j,+2400.94-1.39941j,-1201.32-2079.11j,-1199.57+2080j,+3.93435e+006+1.66247e+006j
2013-07-29 13:19:00 PST,+693.251-286.593j,-383.148-262.434j,-87.9934+582.648j,+2400.92-1.42281j,-1201.34-2079.08j,-1199.58+2080j,+3.98822e+006+1.68433e+006j
2013-07-29 13:20:00 PST,+681.908-282.264j,-383.203-262.188j,-87.4346+576.784j,+2400.94-1.39942j,-1201.34-2079.08j,-1199.6+2080j,+3.94767e+006+1.66852e+006j
2013-07-29 13:21:00 PST,+666.857-275.441j,-396.52-274.823j,-86.9855+583.947j,+2400.96-1.36872j,-1201.36-2079.04j,-1199.58+2080j,+3.96816e+006+1.67419e+006j
2013-07-29 13:22:00 PST,+670.949-275.187j,-399.454-277.696j,-87.379+597.224j,+2400.95-1.37776j,-1201.37-2079.03j,-1199.55+2080j,+4.01557e+006+1.6913e+006j
2013-07-29 13:23:00 PST,+659.344-270.008j,-395.865-275.121j,-85.3336+586.036j,+2400.97-1.35407j,-1201.36-2079.04j,-1199.58+2079.99j,+3.95231e+006+1.66539e+006j
2013-07-29 13:24:00 PST,+662.754-271.533j,-397.389-276.11j,-87.9441+604.526j,+2400.97-1.36103j,-1201.36-2079.04j,-1199.54+2079.99j,+4.00597e+006+1.68775e+006j
2013-07-29 13:25:00 PST,+667.732-272.705j,-399.388-278.374j,-82.8693+571.334j,+2400.96-1.37154j,-1201.37-2079.03j,-1199.61+2079.99j,+3.94991e+006+1.66276e+006j
2013-07-29 13:26:00 PST,+658.979-269.64j,-398.823-278.231j,-81.6372+566.855j,+2400.97-1.35339j,-1201.37-2079.04j,-1199.62+2079.99j,+3.91713e+006+1.65162e+006j
2013-07-29 13:27:00 PST,+673.045-276.556j,-390.231-271.401j,-81.3388+561.863j,+2400.95-1.3819j,-1201.35-2079.06j,-1199.63+2079.99j,+3.91564e+006+1.65318e+006j
2013-07-29 13:28:00 PST,+670.944-273.825j,-394.017-274.248j,-82.5103+571.17j,+2400.96-1.3782j,-1201.36-2079.05j,-1199.61+2079.99j,+3.94183e+006+1.65979e+006j
2013-07-29 13:29:00 PST,+683.342-281.281j,-374.531-259.48j,-83.9668+578.468j,+2400.94-1.40288j,-1201.33-2079.1j,-1199.6+2079.99j,+3.93441e+006+1.66062e+006j
2013-07-29 13:30:00 PST,+667.851-274.388j,-385.433-266.317j,-83.2478+581.363j,+2400.96-1.37124j,-1201.34-2079.07j,-1199.59+2079.99j,+3.92968e+006+1.66353e+006j
2013-07-29 13:31:00 PST,+669.877-276.208j,-383.086-264.883j,-82.6119+575.658j,+2400.95-1.37508j,-1201.34-2079.07j,-1199.6+2079.99j,+3.91612e+006+1.65922e+006j
2013-07-29 13:32:00 PST,+672.629-275.301j,-409.24-285.046j,-81.7736+560.188j,+2400.95-1.3814j,-1201.38-2079.01j,-1199.64+2080j,+3.96288e+006+1.67036e+006j
2013-07-29 13:33:00 PST,+673.711-277.6j,-413.816-288.498j,-80.1595+542j,+2400.95-1.38301j,-1201.38-2079j,-1199.68+2080j,+3.93839e+006+1.66279e+006j
2013-07-29 13:34:00 PST,+681.521-281.94j,-424.958-298.576j,-81.754+556.989j,+2400.94-1.39868j,-1201.4-2078.97j,-1199.64+2080j,+4.02457e+006+1.69887e+006j
2013-07-29 13:35:00 PST,+692.597-287.275j,-417.109-292.92j,-85.1405+573.038j,+2400.92-1.42116j,-1201.39-2078.99j,-1199.61+2080j,+4.06742e+006+1.71432e+006j
2013-07-29 13:36:00 PST,+692.762-285.822j,-407.821-287.231j,-86.2217+579.408j,+2400.92-1.422j,-1201.38-2079.01j,-1199.59+2080j,+4.05938e+006+1.70376e+006j
2013-07-29 13:37:00 PST,+670.119-276.074j,-402.369-282.9j,-86.3607+590.079j,+2400.95-1.37565j,-1201.38-2079.03j,-1199.57+2080j,+4.01181e+006+1.6868e+006j
2013-07-29 13:38:00 PST,+675.267-277.557j,-395.436-278.151j,-86.3834+589.056j,+2400.95-1.38643j,-1201.37-2079.04j,-1199.57+2080j,+4.00387e+006+1.68037e+006j
2013-07-29 13:39:00 PST,+681.616-281.545j,-395.924-277.565j,-85.9874+600.728j,+2400.94-1.39901j,-1201.37-2079.04j,-1199.55+2079.99j,+4.04229e+006+1.70645e+006j
2013-07-29 13:40:00 PST,+667.065-275.577j,-401.83-281.561j,-87.8586+605.784j,+2400.96-1.36913j,-1201.37-2079.03j,-1199.53+2079.99j,+4.03551e+006+1.7018e+006j
2013-07-29 13:41:00 PST,+678.781-279.937j,-402.735-282.21j,-86.6007+596.625j,+2400.94-1.39334j,-1201.37-2079.03j,-1199.55+2079.99j,+4.04552e+006+1.70498e+006j
2013-07-29 13:42:00 PST,+691.999-286.685j,-395.58-275.655j,-86.5358+583.68j,+2400.92-1.42004j,-1201.36-2079.04j,-1199.58+2080j,+4.02804e+006+1.69877e+006j
2013-07-29 13:43:00 PST,+675.684-279.332j,-397.175-277.848j,-84.2564+579.656j,+2400.94-1.38676j,-1201.37-2079.04j,-1199.59+2079.99j,+3.98423e+006+1.68177e+006j
2013-07-29 13:44:00 PST,+687.929-284.263j,-398.341-278.303j,-84.8378+586.419j,+2400.93-1.41194j,-1201.37-2079.04j,-1199.58+2079.99j,+4.03074e+006+1.70234e+006j
2013-07-29 13:45:00 PST,+705.074-292.158j,-397.995-277.041j,-82.8981+563.872j,+2400.91-1.44686j,-1201.36-2079.04j,-1199.63+2080j,+4.01966e+006+1.69905e+006j
2013-07-29 13:46:00 PST,+707.346-293.104j,-386.863-268.753j,-85.303+578.074j,+2400.9-1.45152j,-1201.35-2079.07j,-1199.6+2080j,+4.02693e+006+1.70016e+006j
2013-07-29 13:47:00 PST,+695.484-286.43j,-413.912-287.903j,-84.6646+573.973j,+2400.92-1.42775j,-1201.38-2079j,-1199.6+2080j,+4.06146e+006+1.71378e+006j
2013-07-29 13:48:00 PST,+689.361-284.207j,-393.549-271.665j,-83.2107+553.267j,+2400.93-1.41509j,-1201.35-2079.05j,-1199.65+2080j,+3.94373e+006+1.66388e+006j
2013-07-29 13:49:00 PST,+682.193-281.818j,-402.195-279.713j,-84.8525+567.95j,+2400.94-1.40019j,-1201.37-2079.03j,-1199.62+2080j,+3.98614e+006+1.68064e+006j
2013-07-29 13:50:00 PST,+680.581-279.656j,-426.524-297.916j,-87.0298+593.598j,+2400.94-1.39737j,-1201.4-2078.97j,-1199.56+2080j,+4.10529e+006+1.73033e+006j
2013-07-29 13:51:00 PST,+679.596-277.967j,-406.99-285.923j,-88.1284+611.119j,+2400.95-1.39577j,-1201.38-2079.02j,-1199.52+2079.99j,+4.09228e+006+1.71881e+006j
2013-07-29 13:52:00 PST,+676.946-276.656j,-393.724-276.285j,-89.358+622.633j,+2400.95-1.3904j,-1201.36-2079.05j,-1199.5+2079.99j,+4.07537e+006+1.71093e+006j
2013-07-29 13:53:00 PST,+668.862-275.328j,-378.16-263.283j,-87.8748+603.066j,+2400.96-1.37315j,-1201.34-2079.09j,-1199.54+2079.99j,+3.96776e+006+1.67069e+006j
2013-07-29 13:54:00 PST,+690.434-285.523j,-377.486-261.936j,-86.7863+592.796j,+2400.93-1.417j,-1201.34-2079.09j,-1199.56+2080j,+3.99328e+006+1.68527e+006j
2013-07-29 13:55:00 PST,+674.307-280.949j,-380.394-265.102j,-87.7753+592.898j,+2400.94-1.38322j,-1201.34-2079.08j,-1199.56+2080j,+3.96603e+006+1.67465e+006j
2013-07-29 13:56:00 PST,+656.574-271.87j,-396.227-277.207j,-87.9798+600.138j,+2400.97-1.3474j,-1201.37-2079.04j,-1199.55+2080j,+3.98294e+006+1.67951e+006j
2013-07-29 13:57:00 PST,+674.99-279.839j,-404.555-284.862j,-89.9955+618.824j,+2400.94-1.38508j,-1201.38-2079.02j,-1199.5+2079.99j,+4.09436e+006+1.72489e+006j
2013-07-29 13:58:00 PST,+666.427-274.42j,-417.471-292.767j,-89.9935+613.401j,+2400.96-1.36812j,-1201.39-2078.99j,-1199.52+2080j,+4.09446e+006+1.72275e+006j
2013-07-29 13:59:00 PST,+673.696-277.855j,-409.235-285.159j,-90.0203+608.433j,+2400.95-1.38289j,-1201.38-2079.01j,-1199.53+2080j,+4.07591e+006+1.717e+006j
2013-07-29 14:00:00 PST,+688.719-283.197j,-416.694-290.204j,-86.5968+585.051j,+2400.93-1.41401j,-1201.39-2078.99j,-1199.58+2080j,+4.07869e+006+1.71832e+006j
2013-07-29 14:01:00 PST,+701.092-289.143j,-405.075-281.234j,-85.0957+569.374j,+2400.91-1.43914j,-1201.37-2079.02j,-1199.61+2080j,+4.04139e+006+1.70352e+006j
2013-07-29 14:02:00 PST,+691.837-285.013j,-414.854-289.7j,-84.1907+560.199j,+2400.93-1.42024j,-1201.39-2079j,-1199.64+2080j,+4.02835e+006+1.69467e+006j
2013-07-29 14:03:00 PST,+684.477-282.727j,-414.773-292.706j,-88.4767+593.653j,+2400.93-1.40489j,-1201.39-2079j,-1199.56+2080j,+4.09155e+006+1.71659e+006j
2013-07-29 14:04:00 PST,+699.211-291.225j,-408.21-289.305j,-92.423+624.03j,+2400.91-1.43434j,-1201.39-2079.01j,-1199.49+2080j,+4.17989e+006+1.75559e+006j
2013-07-29 14:05:00 PST,+708.843-297.304j,-391.512-277.17j,-95.1486+642.146j,+2400.89-1.45342j,-1201.37-2079.05j,-1199.45+2080j,+4.19868e+006+1.76607e+006j
2013-07-29 14:06:00 PST,+742.225-312.554j,-389.101-274.993j,-97.0811+645.419j,+2400.85-1.52145j,-1201.36-2079.06j,-1199.44+2080j,+4.28054e+006+1.80008e+006j
2013-07-29 14:07:00 PST,+724.009-303.759j,-375.135-263.582j,-97.1941+655.47j,+2400.87-1.48448j,-1201.34-2079.09j,-1199.42+2080j,+4.21734e+006+1.77552e+006j
2013-07-29 14:08:00 PST,+692.301-287.077j,-396.518-280.632j,-94.751+646.357j,+2400.92-1.42058j,-1201.37-2079.04j,-1199.44+2080j,+4.18045e+006+1.75369e+006j
2013-07-29 14:09:00 PST,+688.963-284.553j,-399.574-281.078j,-93.4109+621.673j,+2400.93-1.4141j,-1201.37-2079.03j,-1199.5+2080j,+4.12409e+006+1.72666e+006j
2013-07-29 14:10:00 PST,+695.507-285.396j,-422.16-297.777j,-92.2801+606.603j,+2400.92-1.42814j,-1201.4-2078.98j,-1199.53+2080j,+4.16895e+006+1.73983e+006j
2013-07-29 14:11:00 PST,+686.589-280.29j,-427.348-300.215j,-89.4601+587.335j,+2400.94-1.41031j,-1201.41-2078.97j,-1199.57+2080j,+4.11538e+006+1.71823e+006j
2013-07-29 14:12:00 PST,+703.002-286.895j,-436.73-307.395j,-89.6938+583.72j,+2400.92-1.44405j,-1201.42-2078.94j,-1199.58+2080j,+4.17375e+006+1.74008e+006j
2013-07-29 14:13:00 PST,+726.404-298.366j,-434.135-304.583j,-90.514+584.606j,+2400.89-1.49149j,-1201.41-2078.95j,-1199.58+2080.01j,+4.22381e+006+1.76489e+006j
2013-07-29 14:14:00 PST,+742.1-307.278j,-423.144-296.32j,-92.7834+595.994j,+2400.86-1.52291j,-1201.4-2078.98j,-1199.55+2080.01j,+4.25752e+006+1.78225e+006j
2013-07-29 14:15:00 PST,+735.253-302.89j,-417.767-290.848j,-92.4748+589.65j,+2400.87-1.50937j,-1201.39-2078.99j,-1199.57+2080.01j,+4.20968e+006+1.76018e+006j
2013-07-29 14:16:00 PST,+727.114-299.07j,-420.068-292.454j,-91.0252+589.633j,+2400.88-1.49282j,-1201.39-2078.98j,-1199.57+2080.01j,+4.19447e+006+1.75688e+006j
2013-07-29 14:17:00 PST,+718.528-296.951j,-406.367-281.653j,-95.9636+634.588j,+2400.89-1.47472j,-1201.37-2079.02j,-1199.47+2080j,+4.23435e+006+1.77992e+006j
2013-07-29 14:18:00 PST,+717.355-296.866j,-399.614-278.17j,-99.1792+666.415j,+2400.89-1.47218j,-1201.37-2079.03j,-1199.4+2080j,+4.28623e+006+1.80132e+006j
2013-07-29 14:19:00 PST,+710.015-295.201j,-395.07-274.187j,-97.4947+659.105j,+2400.9-1.45667j,-1201.36-2079.05j,-1199.41+2080j,+4.23764e+006+1.78744e+006j
2013-07-29 14:20:00 PST,+699.28-289.035j,-405.304-283.191j,-95.7365+667.041j,+2400.92-1.43521j,-1201.38-2079.02j,-1199.4+2079.99j,+4.25728e+006+1.79628e+006j
2013-07-29 14:21:00 PST,+698.828-287.746j,-409.129-286.296j,-93.8063+649.597j,+2400.92-1.43464j,-1201.38-2079.01j,-1199.44+2079.99j,+4.22865e+006+1.78052e+006j
2013-07-29 14:22:00 PST,+676.924-276.488j,-414.69-290.854j,-92.6206+635.949j,+2400.95-1.39041j,-1201.39-2079j,-1199.47+2079.99j,+4.1624e+006+1.74575e+006j
2013-07-29 14:23:00 PST,+677.012-274.88j,-430.927-301.737j,-88.1467+598.37j,+2400.95-1.39113j,-1201.41-2078.96j,-1199.55+2080j,+4.12122e+006+1.72684e+006j
2013-07-29 14:24:00 PST,+666.554-270.454j,-428.308-299.817j,-89.8184+603.943j,+2400.97-1.3697j,-1201.4-2078.96j,-1199.54+2080j,+4.10257e+006+1.7163e+006j
2013-07-29 14:25:00 PST,+704.758-288.256j,-415.153-288.603j,-91.2345+602.748j,+2400.92-1.44745j,-1201.38-2079j,-1199.54+2080j,+4.1544e+006+1.74069e+006j
2013-07-29 14:26:00 PST,+694.241-285.469j,-404.964-282.328j,-93.0197+636.176j,+2400.92-1.42535j,-1201.37-2079.02j,-1199.47+2079.99j,+4.17552e+006+1.75674e+006j
2013-07-29 14:27:00 PST,+717.513-295.969j,-395.925-274.587j,-93.2626+626.338j,+2400.89-1.47282j,-1201.36-2079.04j,-1199.49+2080j,+4.18428e+006+1.7601e+006j
2013-07-29 14:28:00 PST,+721.763-296.436j,-408.775-282.765j,-93.2456+620.762j,+2400.89-1.48197j,-1201.37-2079.01j,-1199.5+2080j,+4.21531e+006+1.77144e+006j
2013-07-29 14:29:00 PST,+742.254-308.542j,-405.539-281.129j,-95.3178+633.078j,+2400.86-1.52283j,-1201.37-2079.02j,-1199.47+2080j,+4.28532e+006+1.80612e+006j
2013-07-29 14:30:00 PST,+756.04-313.573j,-412.603-286.483j,-96.3337+641.677j,+2400.84-1.55135j,-1201.38-2079j,-1199.45+2080j,+4.35715e+006+1.83458e+006j
2013-07-29 14:31:00 PST,+751.678-309.723j,-409.6-284.402j,-93.0134+625.614j,+2400.85-1.54307j,-1201.38-2079.01j,-1199.49+2080j,+4.30135e+006+1.80928e+006j
2013-07-29 14:32:00 PST,+737.377-303.998j,-407.863-283.333j,-93.8565+625.298j,+2400.87-1.51365j,-1201.37-2079.01j,-1199.49+2080j,+4.26306e+006+1.79112e+006j
2013-07-29 14:33:00 PST,+725.166-299.086j,-402.693-280.14j,-94.6175+637.705j,+2400.88-1.48855j,-1201.37-2079.03j,-1199.46+2080j,+4.2476e+006+1.78575e+006j
2013-07-29 14:34:00 PST,+722.137-297.71j,-385.406-265.723j,-96.6037+635.294j,+2400.89-1.48237j,-1201.34-2079.07j,-1199.47+2080j,+4.18696e+006+1.75684e+006j
2013-07-29 14:35:00 PST,+741.835-305.814j,-401.881-279.917j,-98.4737+635.537j,+2400.86-1.52281j,-1201.37-2079.03j,-1199.47+2080.01j,+4.28631e+006+1.7898e+006j
2013-07-29 14:36:00 PST,+754.444-311.694j,-405.721-282.882j,-100.095+625.536j,+2400.85-1.54847j,-1201.37-2079.02j,-1199.49+2080.01j,+4.30851e+006+1.79294e+006j
2013-07-29 14:37:00 PST,+770.229-319.253j,-414.759-289.041j,-104.163+654.078j,+2400.83-1.58053j,-1201.38-2079j,-1199.42+2080.01j,+4.43431e+006+1.84814e+006j
2013-07-29 14:38:00 PST,+742.036-305.119j,-415.597-289.275j,-106.355+668.136j,+2400.87-1.52348j,-1201.39-2079j,-1199.39+2080.01j,+4.39998e+006+1.82805e+006j
2013-07-29 14:39:00 PST,+740-304.987j,-414.692-289.846j,-105.326+670.164j,+2400.87-1.51907j,-1201.39-2079j,-1199.39+2080.01j,+4.39818e+006+1.82974e+006j
2013-07-29 14:40:00 PST,+736.898-303.367j,-419.027-293.249j,-101.979+657.085j,+2400.87-1.51281j,-1201.39-2078.99j,-1199.42+2080.01j,+4.37179e+006+1.82208e+006j
2013-07-29 14:41:00 PST,+757.639-312.413j,-427.032-299.675j,-101.599+648.785j,+2400.84-1.55523j,-1201.4-2078.97j,-1199.44+2080.01j,+4.42685e+006+1.84348e+006j
2013-07-29 14:42:00 PST,+768.624-317.432j,-424.642-298.745j,-102.604+648.276j,+2400.83-1.57762j,-1201.4-2078.97j,-1199.44+2080.01j,+4.44858e+006+1.84894e+006j
2013-07-29 14:43:00 PST,+777.15-319.955j,-420.456-294.302j,-103.676+659.181j,+2400.82-1.59544j,-1201.39-2078.98j,-1199.41+2080.01j,+4.47875e+006+1.86245e+006j
2013-07-29 14:44:00 PST,+795.043-329.24j,-427.368-298.009j,-100.471+625.933j,+2400.8-1.63155j,-1201.4-2078.97j,-1199.49+2080.01j,+4.46473e+006+1.86141e+006j
2013-07-29 14:45:00 PST,+779.61-321.764j,-418.929-292.928j,-97.9175+615.605j,+2400.82-1.60023j,-1201.39-2078.99j,-1199.51+2080.01j,+4.38243e+006+1.82503e+006j
2013-07-29 14:46:00 PST,+768.597-316.713j,-424.589-296.567j,-94.4085+606.776j,+2400.83-1.57779j,-1201.4-2078.97j,-1199.53+2080.01j,+4.34777e+006+1.81705e+006j
2013-07-29 14:47:00 PST,+754.538-308.756j,-425.742-297.825j,-93.6031+606.276j,+2400.85-1.54964j,-1201.4-2078.97j,-1199.53+2080.01j,+4.31601e+006+1.79996e+006j
2013-07-29 14:48:00 PST,+761.624-311.644j,-425.578-297.939j,-96.6045+626.051j,+2400.85-1.5642j,-1201.4-2078.97j,-1199.49+2080.01j,+4.37779e+006+1.82384e+006j
2013-07-29 14:49:00 PST,+756.748-308.994j,-425.285-299.366j,-99.7773+662.273j,+2400.85-1.5544j,-1201.4-2078.97j,-1199.41+2080j,+4.44783e+006+1.85197e+006j
2013-07-29 14:50:00 PST,+775.798-319.67j,-416.275-294.654j,-102.925+676.485j,+2400.82-1.59258j,-1201.4-2078.99j,-1199.37+2080j,+4.50629e+006+1.87494e+006j
2013-07-29 14:51:00 PST,+765.445-312.974j,-425.629-300.709j,-97.484+647.157j,+2400.84-1.57212j,-1201.41-2078.97j,-1199.44+2080j,+4.43774e+006+1.84725e+006j
2013-07-29 14:52:00 PST,+775.944-319.206j,-410.207-289.068j,-95.5858+648.891j,+2400.82-1.59305j,-1201.39-2079.01j,-1199.44+2080j,+4.42155e+006+1.85015e+006j
2013-07-29 14:53:00 PST,+752.171-306.231j,-401.83-281.667j,-91.6522+629.002j,+2400.86-1.54529j,-1201.37-2079.03j,-1199.48+2079.99j,+4.29293e+006+1.79493e+006j
2013-07-29 14:54:00 PST,+753.375-306.686j,-411.793-288.551j,-88.9894+613.271j,+2400.86-1.54778j,-1201.38-2079j,-1199.52+2079.99j,+4.28619e+006+1.79513e+006j
2013-07-29 14:55:00 PST,+753.307-305.934j,-426.375-298.333j,-87.7623+611.594j,+2400.86-1.54787j,-1201.4-2078.97j,-1199.52+2079.99j,+4.31891e+006+1.81242e+006j
2013-07-29 14:56:00 PST,+755.836-304.586j,-431.599-303.556j,-91.0795+635.465j,+2400.86-1.55385j,-1201.41-2078.96j,-1199.47+2079.99j,+4.39575e+006+1.83545e+006j
2013-07-29 14:57:00 PST,+766.699-310.768j,-429.671-302.123j,-92.6086+647.356j,+2400.85-1.57559j,-1201.41-2078.96j,-1199.44+2079.99j,+4.4431e+006+1.85903e+006j
2013-07-29 14:58:00 PST,+787.857-319.556j,-429.442-301.433j,-91.5132+635.838j,+2400.82-1.619j,-1201.41-2078.96j,-1199.47+2079.99j,+4.46693e+006+1.86889e+006j
2013-07-29 14:59:00 PST,+786.845-320.34j,-416.319-289.85j,-89.7142+617.281j,+2400.82-1.61653j,-1201.39-2078.99j,-1199.51+2079.99j,+4.3839e+006+1.83894e+006j
2013-07-29 15:00:00 PST,+785.144-319.34j,-414.221-288.259j,-90.3248+623.195j,+2400.82-1.61313j,-1201.38-2079j,-1199.5+2079.99j,+4.38702e+006+1.83991e+006j
2013-07-29 15:01:00 PST,+787.024-319.734j,-420.044-294.914j,-92.2256+633.994j,+2400.82-1.61712j,-1201.4-2078.98j,-1199.47+2079.99j,+4.43711e+006+1.85394e+006j
